ID_ARTICULO,ISBN,ALTAPROD,TITULO,COMERCIALIZACION,CATEGORIA,STOCK_DEPO,VAL_DEPO,STOCK_CAD,VAL_CAD,STOCK_3,VAL_3,TOTAL_UNI,TOTAL_VAL
1030933,9781285254405,2015-08,La plaza perdido,CONSIGNADO,LIBROS > Filosofía,2,197.57,3,331.4,43,4923.36,49,5002.54
1030934,9784311742464,2015-08,El eco de bronce,CONSIGNADO,LIBROS > Filosofía,2,64.48,0,0.0,7,207.46,9,269.39
1030935,9787248461330,2015-08,El reloj de papel,CONSIGNADO,LIBROS > Filosofía,2,75.71,4,151.84,14,598.15,24,817.98
1030936,9781305545512,2015-08,El eco de bronce,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,4,196.48,4,185.87
1031955,9782936694659,2015-09,La tierra del alba,CONSIGNADO,LIBROS > Filosofía,27,3502.9,0,0.0,2,306.62,29,4525.02
1032083,9785463196154,2015-09,El cielo sin fronteras,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,3,72.93,3,72.48
1032084,9785159963110,2015-09,La torre en la niebla,CONSIGNADO,LIBROS > Filosofía,904,4899447.55,152,844399.1,468,2887445.7,1528,8507339.64
1032085,9781634736282,2015-09,La torre eterno,CONSIGNADO,LIBROS > Filosofía,2,70.21,0,0.0,7,255.75,11,350.85
1032086,9784262374298,2015-09,La huella del alba,CONSIGNADO,LIBROS > Filosofía,4,179.98,0,0.0,27,1179.09,27,1106.14
1032087,9785166359593,2015-09,El cielo lejano,CONSIGNADO,LIBROS > Filosofía,5,304.79,12,654.44,60,3102.06,72,4910.26
1032088,9783512953023,2015-09,La voz de cristal,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,5,217.86,7,223.68
1033444,9788143691983,2015-10,El espejo en la niebla,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,10,233.4,10,184.02
1033445,9783230445314,2015-10,La ruta del sur,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,2,41.71,2,52.21
1033446,9781605393213,2015-10,El faro invisible,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,11,262.3,10,245.72
1033447,9784426516469,2015-10,La huella perdido,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,15,288.16,12,338.44
1033448,9783581361044,2015-10,El río secreto,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,58.75,18,648.86,21,593.93
1033449,9789896282038,2015-10,El reloj de las sombras,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,9,260.37,9,302.85
1033450,9785520353642,2015-10,La tierra perdido,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,13.05,10,159.42,10,163.55
1033451,9782172925651,2015-10,La montaña de papel,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,110.35,5,597.56,7,812.42
1033452,9781764331855,2015-10,El río del alba,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,15,679.91,18,804.83
1033453,9784008913354,2015-10,La ruta de arena,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,35.11,8,284.21,10,352.0
1033454,9784864144371,2015-10,El río del bosque,CONSIGNADO,LIBROS > Filosofía,13,948.61,0,0.0,17,1060.29,30,1852.06
1033491,9787859145123,2015-10,La senda entre líneas,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,3,281.08,3,293.08
1033953,9781682723546,2015-10,El mapa perdido,CONSIGNADO,LIBROS > Filosofía,433,280953.25,45,27749.66,23,13932.56,548,294756.47
1034582,9785652127324,2015-10,El río de fuego,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,1,81.48,1,65.82
1034869,9782544993310,2015-11,La montaña del silencio,CONSIGNADO,LIBROS > Educación,9,0.08,0,0.0,0,0.0,7,0.07
1034970,9784633414172,2015-11,El puerto en el viento,CONSIGNADO,LIBROS > Educación,18,21717.56,0,0.0,0,0.0,17,20173.6
1035079,9782052613110,2015-11,La noche de cristal,CONSIGNADO,LIBROS > Filosofía,9,1671.87,5,786.43,87,22756.64,108,22943.69
1035080,9783059952696,2015-11,La ruta boreal,CONSIGNADO,LIBROS > Filosofía,33,2163.82,0,0.0,95,5728.03,159,8071.69
1035081,9781760796610,2015-11,La montaña sin fronteras,CONSIGNADO,LIBROS > Filosofía,1,19.66,1,16.77,20,356.07,20,364.41
1035082,9789255110940,2015-11,El mapa eterno,CONSIGNADO,LIBROS > Filosofía,1,41.88,0,0.0,13,630.62,16,719.95
1035083,9784360611378,2015-11,La plaza de piedra,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,7,334.12,8,292.76
1035084,9782576535650,2015-11,El camino de ceniza,CONSIGNADO,LIBROS > Filosofía,2,65.15,0,0.0,5,127.8,6,159.87
1035086,9786797082302,2015-11,El faro profundo,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,48.71,0,0.0,1,56.59
1035087,9781979964466,2015-11,La ruta de sal,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,57.66,0,0.0,1,48.23
1035088,9783536494185,2015-11,La huella de ceniza,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,52.24,0,0.0,1,48.18
1035092,9782374237262,2015-11,La montaña lejano,CONSIGNADO,LIBROS > Filosofía,0,0.0,3,77.19,0,0.0,3,96.52
1035094,9789774195332,2015-11,La huella perdido,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,28.26,0,0.0,1,25.21
1035097,9781461709826,2015-11,El umbral lejano,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,1,29.01,1,31.27
1035098,9782436742592,2015-11,La noche olvidado,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,2,63.03,2,65.56
1035099,9783560512051,2015-11,El camino secreto,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,2,258.37,2,258.39
1035101,9782512522222,2015-11,La casa de papel,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,2,66.59,2,65.89
1035102,9781504535253,2015-11,El jardín de hierro,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,1,31.64,1,32.2
1035105,9784153192025,2015-11,La torre eterno,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1035106,9789833204531,2015-11,El puente fugaz,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,1,90.42,1,75.95
1035107,9782462382604,2015-11,La isla del río,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,1,50.67,1,40.53
1035108,9781520192147,2015-11,El puerto invisible,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,79.08,1,52.53,3,132.12
1035109,9789336272959,2015-11,El mapa en la lluvia,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,1,51.95,1,50.78
1035110,9788639443632,2015-11,La voz en el viento,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,86.22,0,0.0,2,78.79
1035111,9781374557561,2015-11,La ventana de arena,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1035150,9783140110361,2015-11,El eco nocturno,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,1,35.82,1,33.34
1035151,9788227114604,2015-11,La tierra del bosque,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,1,37.37,1,37.02
1035152,9782215162039,2015-11,El cielo de sal,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,1,34.18,1,34.47
1035153,9787257441388,2015-11,El puente de papel,CONSIGNADO,LIBROS > Filosofía,2,67.69,0,0.0,0,0.0,2,77.44
1035808,9781894964268,2015-11,La voz profundo,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1036109,9786963563294,2015-12,El espejo eterno,CONSIGNADO,LIBROS > Filosofía,2,82.8,12,446.77,28,1045.62,37,1524.05
1036130,9785599035462,2015-12,La senda de hierro,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,2,167.31,2,179.6
1043730,9782634559612,2016-01,La voz entre líneas,CONSIGNADO,LIBROS > Filosofía,0,0.0,4,336.86,0,0.0,4,307.77
1043731,9784015314617,2016-01,La voz de bronce,CONSIGNADO,LIBROS > Filosofía,0,0.0,3,248.27,0,0.0,3,265.89
1043732,9783806464256,2016-01,La isla de hierro,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,100.12,0,0.0,1,91.9
1043733,9785443308438,2016-01,El mapa de ceniza,CONSIGNADO,LIBROS > Filosofía,0,0.0,3,417.51,0,0.0,3,443.06
1043734,9782460631643,2016-01,La ruta del sur,CONSIGNADO,LIBROS > Filosofía,1,42.42,3,107.15,4,149.13,8,349.1
1043735,9786451135442,2016-01,El umbral de sal,CONSIGNADO,LIBROS > Filosofía,1,37.67,2,84.94,7,349.54,10,430.12
1043949,9782784776019,2016-01,La torre de piedra,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,11,551.6,13,504.18
1043950,9784647518773,2016-01,El espejo de ceniza,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,16,418.76,19,407.34
1043951,9783411306465,2016-01,La torre de ceniza,CONSIGNADO,LIBROS > Filosofía,13,6837.65,2,1057.15,50,25168.28,62,28627.96
1044608,9788394441312,2016-02,El mapa perdido,CONSIGNADO,LIBROS > Educación,0,0.0,0,0.0,0,0.0,0,0.0
1044815,9783942658376,2016-02,La ventana sin fronteras,CONSIGNADO,LIBROS > Filosofía,3186,2137383.01,734,481766.78,1262,670680.79,5454,3097789.48
1044816,9786951704621,2016-02,La ruta luminoso,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,10,345.83,12,291.74
1044817,9783116344104,2016-02,La voz de hierro,CONSIGNADO,LIBROS > Filosofía,1,27.32,0,0.0,6,169.5,7,203.15
1044818,9786421548264,2016-02,El espejo en la niebla,CONSIGNADO,LIBROS > Filosofía,2,85.06,0,0.0,16,938.35,19,865.14
1044819,9780733436785,2016-02,El eco olvidado,CONSIGNADO,LIBROS > Filosofía,17,269.82,3,44.54,26,356.54,39,718.91
1044820,9783552906769,2016-02,El camino en la niebla,CONSIGNADO,LIBROS > Filosofía,4,133.24,0,0.0,23,595.15,26,841.61
1044821,9782175576662,2016-02,La ruta de arena,CONSIGNADO,LIBROS > Filosofía,1,39.39,23,769.58,39,1160.59,67,1812.24
1044822,9783759633106,2016-02,La montaña de arena,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,7,276.04,7,246.22
1044823,9786150247531,2016-02,La casa sin fronteras,CONSIGNADO,LIBROS > Filosofía,691,31339.36,84,3192.01,304,8229.3,1312,36427.27
1044824,9780295645367,2016-02,La plaza de fuego,CONSIGNADO,LIBROS > Filosofía,397,14433.59,66,2480.88,62,2049.26,583,16713.44
1045417,9783422719845,2016-03,El faro de jade,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,6,61435.03,7,72642.61
1045418,9783391442166,2016-03,La huella austral,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,14,97610.21,12,122398.27
1045445,9785649722611,2016-03,El reloj boreal,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,11,828.74,11,835.43
1045446,9783751751979,2016-03,La noche profundo,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,56.54,10,513.58,10,673.36
1045447,9782832923911,2016-03,La senda de bronce,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,3,295.85,3,250.43
1045448,9786535475254,2016-03,El eco de jade,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,93.42,2,165.1,3,301.24
1045642,9781696444122,2016-03,El río del alba,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1045644,9787418260613,2016-03,La senda de bronce,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,297.29,0,0.0,2,323.32
1045709,9788187091166,2016-03,El puente de las sombras,CONSIGNADO,LIBROS > Filosofía,634,2067582.55,112,390022.74,266,1179365.22,1050,4050619.69
1045710,9784642410102,2016-03,La ruta de sal,CONSIGNADO,LIBROS > Filosofía,3,118.77,1,46.05,31,1238.18,38,1258.21
1045711,9786365924541,2016-03,El puerto nocturno,CONSIGNADO,LIBROS > Filosofía,1,547.37,0,0.0,1,575.22,2,1049.43
1045715,9784241115227,2016-03,El mapa secreto,CONSIGNADO,LIBROS > Filosofía,8,450.12,0,0.0,30,1963.05,34,2206.49
1045716,9787017135529,2016-03,El mapa secreto,CONSIGNADO,LIBROS > Filosofía,11,525.81,11,546.61,25,1334.89,54,2349.1
1048636,9784561193961,2016-04,La ruta de papel,CONSIGNADO,LIBROS > Filosofía,3,106.38,1,40.9,21,634.3,24,844.01
1048637,9788831135692,2016-04,La montaña sin fronteras,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,9,507.27,11,474.76
1048638,9781097055216,2016-04,El eco de jade,CONSIGNADO,LIBROS > Filosofía,2,82.37,0,0.0,33,1801.25,34,1520.05
1048639,9788601535621,2016-04,La voz nocturno,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,78.38,15,651.25,17,876.18
1048640,9789617239912,2016-04,El puerto olvidado,CONSIGNADO,LIBROS > Filosofía,1,46.45,2,93.56,44,1850.19,37,1963.2
1049579,9783042310825,2016-05,El puerto de cristal,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1049827,9781566316411,2016-05,El faro olvidado,CONSIGNADO,LIBROS > Filosofía,2,146.67,0,0.0,14,974.09,14,1049.29
1049828,9786443773359,2016-05,El umbral de las sombras,CONSIGNADO,LIBROS > Filosofía,5,219.5,0,0.0,16,689.06,19,996.68
1049829,9782511392681,2016-05,El umbral lejano,CONSIGNADO,LIBROS > Filosofía,6,357.84,0,0.0,73,4070.86,78,3969.08
1049847,9785816593135,2016-05,El mapa de piedra,CONSIGNADO,LIBROS > Filosofía,6,269.53,2,96.99,36,1525.91,46,1722.56
1049848,9786276830328,2016-05,El faro de hierro,CONSIGNADO,LIBROS > Filosofía,1,76.67,7,523.57,20,1110.5,27,1584.08
1049854,9784784251612,2016-05,La plaza en la niebla,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1049855,9782124235614,2016-05,La montaña del sur,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,261.1,0,0.0,2,295.75
1049856,9787553575271,2016-05,El mapa secreto,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,196.48,3,323.34,6,577.46
1049859,9782923754573,2016-05,La plaza del alba,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,219.49,1,95.41,3,293.04
1049863,9782244048264,2016-05,El umbral del sur,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,1,79.0,1,71.42
1049864,9781824711469,2016-05,La noche invisible,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,4,276.07,4,342.54
1050150,9786307382664,2016-05,El camino en la lluvia,CONSIGNADO,LIBROS > Filosofía,3,251.83,0,0.0,8,717.53,11,805.13
1050151,9787627339668,2016-05,El reloj lejano,CONSIGNADO,LIBROS > Filosofía,3,299.11,0,0.0,3,287.9,7,694.82
1051535,9780133545133,2016-06,El reloj luminoso,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,180.33,0,0.0,2,177.89
1051536,9784330657653,2016-06,La senda de jade,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,152.0,0,0.0,2,171.85
1051679,9783114891055,2016-06,El mapa austral,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,56.74,22,459.42,18,512.57
1051680,9786504141072,2016-06,La montaña de sal,CONSIGNADO,LIBROS > Filosofía,8,323.63,1,32.18,35,1178.87,41,1354.13
1051681,9781115563637,2016-06,El puente sin fronteras,CONSIGNADO,LIBROS > Filosofía,1,31.54,0,0.0,12,404.82,11,422.63
1051682,9784395343763,2016-06,El puerto del río,CONSIGNADO,LIBROS > Filosofía,19,1159.17,0,0.0,30,1536.76,44,2491.67
1051683,9783553684286,2016-06,La huella del bosque,CONSIGNADO,LIBROS > Filosofía,8,353.2,0,0.0,33,1543.63,35,1896.03
1052835,9781563352913,2016-07,El cielo del sur,CONSIGNADO,LIBROS > Filosofía,1,32.73,0,0.0,21,713.62,20,783.38
1052836,9785664112346,2016-07,La ruta de papel,CONSIGNADO,LIBROS > Filosofía,2,75.94,0,0.0,37,1844.2,41,1510.86
1052837,9785436514162,2016-07,El umbral del sur,CONSIGNADO,LIBROS > Filosofía,730,13385.32,2,30.87,44,770.84,776,12585.81
1052838,9785797108665,2016-07,El mapa del bosque,CONSIGNADO,LIBROS > Filosofía,1,38.51,4,162.1,10,421.78,15,616.76
1052839,9788625204314,2016-07,La huella eterno,CONSIGNADO,LIBROS > Filosofía,7,427.0,0,0.0,44,2262.71,48,2501.54
1052840,9788137732776,2016-07,La senda entre líneas,CONSIGNADO,LIBROS > Filosofía,1,45.26,0,0.0,17,692.18,20,807.12
1052841,9787622256413,2016-07,La ruta de las sombras,CONSIGNADO,LIBROS > Filosofía,2378,5686127.51,408,1410034.79,771,2060708.74,3405,8005520.56
1052869,9785047325153,2016-07,El puente de las sombras,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,435.87,0,0.0,2,420.89
1052870,9786042133905,2016-07,El camino perdido,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1052871,9786491256861,2016-07,El reloj de arena,CONSIGNADO,LIBROS > Filosofía,0,0.0,5,1090.57,0,0.0,5,1003.14
1052872,9785465914354,2016-07,El mapa en la lluvia,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,184.1,0,0.0,1,179.57
1052880,9786103311131,2016-07,La tierra de fuego,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,424.77,0,0.0,2,392.34
1052881,9785721469144,2016-07,El eco entre líneas,CONSIGNADO,LIBROS > Filosofía,0,0.0,3,680.83,0,0.0,3,639.25
1052882,9782632255321,2016-07,La ventana de las sombras,CONSIGNADO,LIBROS > Filosofía,0,0.0,5,991.85,0,0.0,5,951.37
1052883,9784097373402,2016-07,El mapa perdido,CONSIGNADO,LIBROS > Filosofía,0,0.0,5,1037.25,0,0.0,5,1114.25
1052884,9782229367461,2016-07,El mapa de ceniza,CONSIGNADO,LIBROS > Filosofía,0,0.0,3,351.57,0,0.0,3,401.82
1053817,9781696985192,2016-08,La senda nocturno,CONSIGNADO,LIBROS > Filosofía,0,0.0,5,619.57,37,3763.92,41,4283.04
1053894,9781664116230,2016-08,La casa de las sombras,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1053896,9784124864309,2016-08,El jardín entre líneas,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1053900,9783362042319,2016-08,El faro nocturno,CONSIGNADO,LIBROS > Filosofía,0,0.0,3,189.46,0,0.0,3,193.51
1053901,9780615096264,2016-08,La tierra eterno,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,123.32,0,0.0,2,108.67
1053902,9781323322373,2016-08,El camino secreto,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,156.19,0,0.0,2,129.84
1053903,9781029381653,2016-08,El faro profundo,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,130.66,0,0.0,2,154.84
1053904,9787024562629,2016-08,La torre de fuego,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1053906,9781633512387,2016-08,El puente del silencio,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1053947,9789142278115,2016-08,La montaña del sur,CONSIGNADO,LIBROS > Filosofía,7,195.02,1,33.6,20,964.23,33,970.82
1053948,9783213152381,2016-08,La voz de bronce,CONSIGNADO,LIBROS > Filosofía,7,1256.03,14,2737.9,60,12695.63,88,13944.13
1053949,9785605301834,2016-08,La senda de cristal,CONSIGNADO,LIBROS > Filosofía,1,59.49,4,226.44,22,1414.85,33,1693.18
1053950,9785415056645,2016-08,El puente lejano,CONSIGNADO,LIBROS > Filosofía,10,809.78,1,57.27,33,1633.8,40,2640.73
1054954,9781603666435,2016-08,La isla en el viento,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,19,206659.06,20,241079.17
1054955,9781031376076,2016-08,El mapa de piedra,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,1,12675.54,1,12945.75
1054956,9784545237624,2016-08,La ventana lejano,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,23,604.7,21,702.38
1054957,9786615503782,2016-08,El eco olvidado,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,3,87.94,3,90.27
1054958,9781018791372,2016-08,La casa de arena,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,4,105.13,4,125.49
1054959,9783562112225,2016-08,La plaza de ceniza,CONSIGNADO,LIBROS > Filosofía,0,0.0,3,78.24,7,236.35,10,277.13
1054960,9787212674626,2016-08,El puerto olvidado,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,49.17,14,363.68,14,501.47
1054961,9786433453080,2016-08,La tierra secreto,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,14,363.97,15,433.01
1054962,9783583454741,2016-08,El cielo de papel,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,11,386.21,14,404.21
1054963,9787983354444,2016-08,La voz de hierro,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,10,319.53,9,256.58
1054964,9781764461724,2016-08,La montaña de papel,CONSIGNADO,LIBROS > Filosofía,1,54.86,11,480.17,12,707.15,26,1050.9
1054965,9781421454496,2016-08,El río en la lluvia,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,3,222.41,4,222.88
1054966,9789165017491,2016-08,La plaza del bosque,CONSIGNADO,LIBROS > Filosofía,0,0.0,6,308.58,8,428.59,13,664.87
1054967,9787644016571,2016-08,La plaza en la niebla,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,42.82,2,104.68,3,166.14
1055038,9784663235679,2016-09,La casa de papel,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,331.5,0,0.0,2,321.71
1055042,9788662515412,2016-09,El espejo eterno,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1055202,9784242672153,2016-09,La ruta fugaz,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,1,53.68,1,55.94
1055204,9785007442604,2016-09,El faro del río,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,3,189.17,3,177.36
1055205,9781074161193,2016-09,La huella en la lluvia,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,2,117.03,2,104.84
1055213,9781802102394,2016-09,La senda invisible,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,40.04,4,158.84,5,175.94
1055214,9781784226953,2016-09,El umbral lejano,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,39.64,3,106.83,4,139.67
1055215,9780566926262,2016-09,El eco de hierro,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,35.02,4,125.09,5,154.56
1055216,9783195033632,2016-09,El puente de arena,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,35.21,1,31.99,2,78.98
1055424,9783894235362,2016-09,El río de fuego,CONSIGNADO,LIBROS > Filosofía,4,285.42,0,0.0,50,3337.55,55,3811.67
1055425,9781143032786,2016-09,El reloj de arena,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,12,1250.67,12,1129.77
1055426,9788652819954,2016-09,El camino secreto,CONSIGNADO,LIBROS > Filosofía,1,62.96,0,0.0,23,1742.32,26,1935.74
1055427,9787477935410,2016-09,El cielo de las sombras,CONSIGNADO,LIBROS > Filosofía,11,949.4,2,171.69,41,3406.88,58,4644.39
1055428,9780331741914,2016-09,La senda nocturno,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,35,2941.1,31,3351.11
1057040,9782510867922,2016-10,La casa luminoso,CONSIGNADO,LIBROS > Filosofía,4,154.7,0,0.0,49,2071.01,49,2225.69
1057041,9786925696687,2016-10,El jardín de jade,CONSIGNADO,LIBROS > Filosofía,4,201.75,11,439.02,50,2374.0,76,2609.54
1057042,9783250903649,2016-10,El puente sin fronteras,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,69.9,10,396.59,12,450.82
1057044,9782216617653,2016-10,El río en la lluvia,CONSIGNADO,LIBROS > Filosofía,0,0.0,10,418.74,18,721.47,36,1039.41
1057045,9786326863949,2016-10,La noche profundo,CONSIGNADO,LIBROS > Filosofía,1,37.62,1,33.95,10,403.3,12,525.62
1057046,9783882893218,2016-10,La senda de hierro,CONSIGNADO,LIBROS > Filosofía,8,447.61,0,0.0,29,1689.62,32,2148.62
1057047,9782671465195,2016-10,La noche olvidado,CONSIGNADO,LIBROS > Filosofía,3,192.83,10,457.12,29,2118.22,46,2375.33
1057048,9786526451223,2016-10,El río eterno,CONSIGNADO,LIBROS > Filosofía,1,49.24,2,129.6,13,812.77,18,981.72
1057290,9781332613938,2016-10,El río del bosque,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,19,1368.79,19,1104.1
1057291,9786006314155,2016-10,El faro de cristal,CONSIGNADO,LIBROS > Filosofía,232,25907.22,77,7825.04,90,8632.54,390,46719.8
1057292,9781342439321,2016-10,La huella en la lluvia,CONSIGNADO,LIBROS > Filosofía,437,1763473.73,142,715824.17,493,2167285.15,930,4337815.4
1057821,9784280646847,2016-10,La montaña de sal,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,0,0.0,0,0.0
1057822,9784897405434,2016-10,El río del alba,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,234.95,0,0.0,2,200.5
1057828,9782558321384,2016-10,El puerto profundo,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,14,976.8,16,966.31
1057829,9785143634122,2016-10,La casa de las sombras,CONSIGNADO,LIBROS > Filosofía,4,242.41,6,363.17,17,943.31,24,1550.01
1057830,9782137561102,2016-10,La noche invisible,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,53.3,15,1021.18,17,1190.36
1057831,9787622486746,2016-10,La plaza de ceniza,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,18,1093.8,19,1271.72
1057832,9785492067116,2016-10,El umbral luminoso,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,6,445.65,8,389.79
1057833,9780240346562,2016-10,El camino perdido,CONSIGNADO,LIBROS > Filosofía,0,0.0,3,184.22,20,1260.66,22,1488.54
1057834,9783337153677,2016-10,La noche de jade,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,25,1514.08,21,1655.33
1057835,9786006260594,2016-10,El camino austral,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,3,218.11,3,235.83
1057836,9783512645482,2016-10,La casa boreal,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,15,580.21,13,680.15
1057837,9785616471552,2016-10,El jardín de bronce,CONSIGNADO,LIBROS > Filosofía,0,0.0,0,0.0,21,984.88,21,1089.81
1057838,9782142342040,2016-10,La isla entre líneas,CONSIGNADO,LIBROS > Filosofía,3,356.3,0,0.0,20,1357.56,23,1949.26
1057867,9780613525501,2016-10,El puente del sur,CONSIGNADO,LIBROS > Filosofía,0,0.0,2,130.47,2,128.94,4,229.98
1057868,9786526633782,2016-10,La torre del alba,CONSIGNADO,LIBROS > Filosofía,1,64.32,0,0.0,6,351.73,8,485.17
1057869,9782146196368,2016-10,El puerto de bronce,CONSIGNADO,LIBROS > Filosofía,0,0.0,1,41.66,15,576.98,16,603.12
1057870,9786825197555,2016-10,El puente de sal,CONSIGNADO,LIBROS > Filosofía,0,0.0,3,135.61,17,527.87,16,632.51
